what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473677830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473677888
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1389473684516
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473684631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1389473684663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473686642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473704699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389473705817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389481527562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1389481536412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389481542746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389481544986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1389481556005
